MMSI,Ship Name,lat,lon,low_confidence,n_pings,score,is_anomalous,flags,reason
311001646,WALES,32.81287,35.02723,False,3,0.92,False,,
311001705,ARIYAS,43.22246,6.66727,False,4,1.12,False,signal gap of 723s,
311001792,WILSON PORTO,36.52108,1.293,True,1,,,,only 1 ping(s) - not enough data to score reliably
311001924,JUN YUAN,37.41574,6.39091,False,9,0.68,False,,
311001935,ESMERALDA II,37.9318,23.65019,False,3,1.24,False,signal gap of 892s,
311002021,LXH,31.55214,32.21057,False,9,1.03,False,,
311002045,WALTON,43.15449,28.29832,False,4,0.59,False,,
311006300,CHEIKH BOUAMAMA,38.08216,8.19556,False,3,0.67,False,,
311014900,HAV ZANDER,40.40142,14.08872,False,7,0.74,False,,
311015300,CHRYSANTHEMUM,36.32424,-4.39557,False,8,0.99,False,,
311018500,NORWEGIAN EPIC,41.2123,12.00992,False,12,0.96,False,,
311038900,SEABOURN QUEST,37.46906,25.29074,False,8,1.26,False,,
311041700,TRANS ADRIATIC,37.16087,0.94238,False,11,0.83,False,,
311042900,DISNEY DREAM,42.09612,11.77806,False,3,1.01,False,signal gap of 726s,
311045500,AKNOUL,39.20126,0.83095,False,11,0.97,False,,
311048300,RCC PRESTIGE,41.24437,2.4498,False,9,1.12,False,,
311058600,MAMRY,41.41716,29.21319,False,4,0.99,False,,
311281000,YASMINE OF THE SEA,39.55555,2.62724,False,5,1.33,False,,
311361000,BRILLIANCE OF SEAS,41.91587,8.75346,False,19,0.75,False,,
311378000,MARELLA DISCOVERY 2,40.91411,5.74219,False,11,1.01,False,,
311513000,SEVEN SEAS VOYAGER,37.93791,23.63765,False,3,1.16,False,signal gap of 757s,
311745000,BERGE ARZEW,36.15603,-0.88155,False,5,1.48,False,,
311775000,LALLA FATMA N'SOUMER,36.0161,-0.05293,False,14,0.97,False,,
312086000,SEA BRIDLE,40.6293,28.61621,True,2,,,,only 2 ping(s) - not enough data to score reliably
312115000,NORAYA,37.89778,23.53328,False,4,1.12,False,signal gap of 727s,
312171000,ANHONA,31.60749,32.19947,True,2,,,,only 2 ping(s) - not enough data to score reliably
312600000,OUS BRAVE,34.91315,35.84196,True,1,,,,only 1 ping(s) - not enough data to score reliably
312666000,NS HOLLAND,41.27715,19.46365,True,1,,,,only 1 ping(s) - not enough data to score reliably
312791000,MERAIO,40.93978,28.8537,True,1,,,,only 1 ping(s) - not enough data to score reliably
314001014,LADY LAVELA,37.83594,24.57817,False,12,0.9,False,,
314001027,CUMBRIAN,42.97274,29.51958,False,6,1.24,False,signal gap of 721s,
314001134,ELISA,37.6713,-0.48048,False,20,0.69,False,,
314001147,COSMO SAIL,31.51603,32.32321,False,5,0.87,False,,
314001148,DENIZKONAK,41.27435,29.04159,False,4,0.94,False,,
314036000,WILSON ROTTERDAM,42.51083,5.84297,False,12,0.82,False,,
314093000,LYNN,37.59169,5.739,False,13,0.73,False,,
314115000,LUNA PELAGOS,31.51153,32.26002,False,4,1.01,False,,
314149000,SEGULA,37.51475,7.71423,False,4,1.68,False,signal gap of 1070s,
314415000,NIOVI S,37.96066,23.57612,False,3,0.88,False,,
314419000,TORPO,37.96036,23.56977,False,5,0.88,False,,
314490000,MY ARMONY,40.96378,28.90211,False,9,1.04,False,,
314500000,VALENTINA,43.19966,27.89074,False,3,0.55,False,,
314516000,HALIT BEY,45.78604,13.55383,False,5,0.89,False,,
314524000,MJ MASSA,33.631,32.73812,False,9,1.02,False,,
314526000,MUZAFFER ANA,41.62979,17.97723,True,1,,,,only 1 ping(s) - not enough data to score reliably
314549000,WILSON GOOLE,43.64529,-5.73181,False,8,1.03,False,,
314556000,TRUE MARINER,37.43692,24.94009,False,5,1.24,False,signal gap of 743s,
314663000,MEMNUNE K,36.05516,24.34867,False,9,0.48,False,,
314664000,DAY BLUE,44.0315,10.03731,True,2,,,,only 2 ping(s) - not enough data to score reliably
314705000,BRAVE ARSENAL,37.87971,23.53993,False,13,1.23,False,,
314706000,,37.27027,8.07554,True,1,,,,only 1 ping(s) - not enough data to score reliably
314715000,A LINE,32.81347,35.03137,False,4,1.15,False,signal gap of 749s,
314745000,AK KHADEJA,34.51798,34.99051,False,3,0.36,False,,
314754000,RMS TEAM,36.91482,24.23085,False,4,0.38,False,,
314757000,ORKO,40.96565,28.9083,False,3,1.62,False,signal gap of 1081s,
314768000,NAFKRATIS,43.20162,27.88707,False,12,0.78,False,,
314771000,MY RHAPSODY,43.56253,10.30291,True,1,,,,only 1 ping(s) - not enough data to score reliably
314776000,SEA HORSE,36.80097,3.0784,False,3,0.75,False,,
314780000,BLUE CAPRAMAR,42.73859,14.65573,False,8,0.84,False,,
314815000,MY FELLAS,31.19364,29.74902,True,1,,,,only 1 ping(s) - not enough data to score reliably
314830000,MY ZEYNEP,41.28698,29.15864,True,2,,,,only 2 ping(s) - not enough data to score reliably
316031383,GLLOQ,43.41572,6.77632,True,2,,,,only 2 ping(s) - not enough data to score reliably
316045798,NANUK,36.79905,21.95708,False,7,1.25,False,,
316048308,JACK PINE,42.55838,8.7788,True,1,,,,only 1 ping(s) - not enough data to score reliably
316058871,,38.30229,21.12538,False,3,2.78,False,signal gap of 1228s,
316059105,LOOKIN UP,40.61995,0.60037,True,2,,,,only 2 ping(s) - not enough data to score reliably
319004200,ANDIAMO,45.64918,13.76204,False,3,1.55,False,signal gap of 1117s,
319005400,SLIPSTREAM,40.69542,14.47516,True,1,,,,only 1 ping(s) - not enough data to score reliably
319006800,GRACE,44.39327,8.93752,False,3,1.25,False,signal gap of 902s,
319009800,LEVANTIN,37.01473,27.45038,False,3,1.37,False,signal gap of 902s,
319011000,,39.77635,2.65836,True,1,,,,only 1 ping(s) - not enough data to score reliably
319012900,RADIANT,36.86144,26.97829,True,1,,,,only 1 ping(s) - not enough data to score reliably
319017100,CORINTHIAN,43.10229,5.88776,False,4,0.65,False,,
319020000,LIGHTNING,37.93384,23.6815,True,2,,,,only 2 ping(s) - not enough data to score reliably
319025800,EUPHEME,43.69231,7.34621,True,1,,,,only 1 ping(s) - not enough data to score reliably
319028100,FOUNTAINHEAD,41.18257,4.7271,False,6,1.1,False,,
319030600,ARCADIA,39.55778,2.62949,False,4,0.74,False,,
319034800,AILISH V,39.55798,2.62955,False,3,1.11,False,signal gap of 721s,
319035300,RUSH,42.14074,8.5819,True,2,,,,only 2 ping(s) - not enough data to score reliably
319036600,GEROSA,43.73677,7.42319,False,3,0.8,False,,
319037000,S/Y ADELA,41.21187,1.72905,True,2,,,,only 2 ping(s) - not enough data to score reliably
319039300,ELIS ET MAR,44.30529,9.22725,True,2,,,,only 2 ping(s) - not enough data to score reliably
319039900,MEGAN,36.45096,28.2268,True,1,,,,only 1 ping(s) - not enough data to score reliably
319041000,MAMAMIA,39.55996,2.62823,False,5,0.99,False,,
319044100,ENTERPRISE,43.54192,10.29576,False,3,1.4,False,signal gap of 926s,
319048800,NAUTILUS,43.58696,7.13058,False,5,0.86,False,,
319050900,RHINO,39.55917,2.63017,True,1,,,,only 1 ping(s) - not enough data to score reliably
319055000,AURORA,43.58764,7.13161,False,3,0.74,False,,
319055900,GALAXY,43.23916,6.67671,True,2,,,,only 2 ping(s) - not enough data to score reliably
319057100,SY MELEK,41.25677,9.43658,False,4,0.62,False,,
319058900,CALLIOPE,39.56383,2.63773,True,2,,,,only 2 ping(s) - not enough data to score reliably
319059300,WISP,39.56517,2.6388,False,4,1.74,False,signal gap of 1093s,
319061400,DEEP BLUE,38.8601,1.31877,False,12,1.14,False,,
319061900,ASTRA,36.62928,28.63936,False,10,0.82,False,,
319062700,SOLARIS,36.99298,27.4749,True,1,,,,only 1 ping(s) - not enough data to score reliably
319066200,ALLEGRA,39.56015,2.63003,False,6,0.98,False,,
319066600,PANACEA,39.56232,2.62891,False,3,1.02,False,signal gap of 734s,
319067100,WINWIN,39.55831,2.62963,False,4,1.37,False,signal gap of 904s,
319069300,RARE DIAMOND,37.93206,23.68358,False,3,0.53,False,,
319071400,PEARL,40.82694,14.2254,False,3,0.78,False,,
319072300,ELYSIAN,40.69874,13.1916,False,13,0.64,False,,
319076900,UNFURLED,41.21097,1.73167,True,2,,,,only 2 ping(s) - not enough data to score reliably
319077300,I DYNASTY,43.54434,7.10739,False,4,1.15,False,signal gap of 745s,
319077500,DUSUR,43.53963,7.02301,True,1,,,,only 1 ping(s) - not enough data to score reliably
319077800,MADAME KATE,43.73484,7.42676,False,4,1.31,False,signal gap of 943s,
319078200,VEGA,44.40891,8.92104,False,7,1.08,False,,
319078700,SILVER FAST,41.21212,1.73134,True,1,,,,only 1 ping(s) - not enough data to score reliably
319080600,MY FALCON,43.56574,7.07888,False,7,1.33,False,,
319081000,VENI VIDI VICI,43.69712,7.28416,False,4,0.79,False,,
319082300,LADY LARA,41.51437,4.85693,False,10,0.61,False,,
319085200,M\Y YAS,43.10307,5.88832,False,5,0.98,False,,
319086800,SOLIS,41.3787,2.18672,True,1,,,,only 1 ping(s) - not enough data to score reliably
319092000,GRAND RUSALINA,40.96767,28.87248,True,1,,,,only 1 ping(s) - not enough data to score reliably
319092100,ANSHIN,43.58778,7.13169,False,3,0.63,False,,
319094100,MA 101,37.02757,27.43258,False,5,0.76,False,,
319097300,CASA,43.5635,7.07876,False,3,0.76,False,,
319097600,INTREPID,39.5665,2.63979,False,3,0.75,False,,
319098100,M/Y LITTLE STAR,37.93025,23.68438,False,5,0.77,False,,
319099200,JOY,43.58439,7.13593,False,3,1.5,False,signal gap of 1080s,
319100000,FAVOURITE CHILD,39.56439,2.63842,False,4,1.12,False,signal gap of 724s,
319100100,UNICORN,43.71418,7.3966,True,1,,,,only 1 ping(s) - not enough data to score reliably
319103000,M/Y BYSTANDER,39.56348,2.63705,False,4,0.79,False,,
319103600,SPECTRUM V,44.4093,8.92366,False,3,1.02,False,signal gap of 735s,
319106800,LA PECADORA,39.69914,2.50375,False,15,0.56,False,,
319108500,LIQUID SKY,37.91045,23.64286,False,19,1.27,False,,
319110100,MOONLIGHT,37.93538,23.6805,False,3,1.01,False,signal gap of 726s,
319112400,SVEA,39.55973,2.63067,True,2,,,,only 2 ping(s) - not enough data to score reliably
319113400,OASIS MY,43.5864,7.12425,False,3,0.59,False,,
319113600,SOPHIA,44.30343,9.2253,False,3,0.51,False,,
319115700,APSARA,39.56375,2.63813,False,3,1.55,False,signal gap of 1113s,
319116600,SEASENSE,44.13535,8.2685,True,1,,,,only 1 ping(s) - not enough data to score reliably
319119400,LADY LILIAN,37.93108,23.64928,False,3,0.76,False,,
319124900,LOON,39.46862,2.64918,False,5,2.0,False,signal gap of 1033s,
319128000,GENE MACHINE,37.84267,15.28759,True,2,,,,only 2 ping(s) - not enough data to score reliably
319128100,T/T GENE MACHINE,37.82834,15.27567,False,3,0.7,False,,
319128800,,43.52215,7.05479,False,3,0.64,False,,
319129100,S/Y ILIOS,44.41607,8.83778,False,3,0.46,False,,
319131600,PREMURA,43.78772,7.59997,True,1,,,,only 1 ping(s) - not enough data to score reliably
319132500,IRONMAN,41.37879,2.18664,True,2,,,,only 2 ping(s) - not enough data to score reliably
319133300,LUNA,40.56492,14.21825,False,3,0.98,False,,
319134300,VOLPINI 2,43.70854,7.34837,False,6,0.98,False,,
319137800,NECTAR,37.76263,21.00955,True,1,,,,only 1 ping(s) - not enough data to score reliably
319140200,LADY HERTHA,43.17695,6.64426,False,5,1.12,False,signal gap of 721s,
319144400,PEGASUS,43.19749,27.78479,True,1,,,,only 1 ping(s) - not enough data to score reliably
319144900,PROMISE.,43.31423,6.72516,False,13,0.87,False,,
319145400,M/Y FREEDOM,44.40895,8.92181,False,5,1.47,False,signal gap of 898s,
319147700,BACA,43.73658,7.42938,False,5,0.73,False,,
319149800,MY ILONA,43.52734,7.0611,True,2,,,,only 2 ping(s) - not enough data to score reliably
319152300,SEA EAGLE,43.72464,7.41764,True,1,,,,only 1 ping(s) - not enough data to score reliably
319152400,PLAYA,43.56331,7.07837,False,3,0.88,False,,
319156800,BRAVO EUGENIA,43.73839,7.44947,True,1,,,,only 1 ping(s) - not enough data to score reliably
319163800,GIADA,43.63503,7.14007,False,6,0.63,False,,
319164300,MAR,37.02425,27.43646,False,5,0.99,False,,
319165000,KAMALAYA,37.93832,23.66827,False,4,0.97,False,,
319168000,,41.21111,1.73138,True,2,,,,only 2 ping(s) - not enough data to score reliably
319169800,HOLIDAY,37.96025,23.572,False,9,0.95,False,,
319170800,SUAKIN,39.88806,4.28907,False,5,0.83,False,,
319173200,ARROW,42.64798,8.62062,False,8,0.79,False,,
319176000,,39.55989,2.62807,True,2,,,,only 2 ping(s) - not enough data to score reliably
319177700,MERAKI,39.56468,2.63997,True,2,,,,only 2 ping(s) - not enough data to score reliably
319178700,AVANTAGE,39.49074,2.47521,True,2,,,,only 2 ping(s) - not enough data to score reliably
319178800,ARKADIA,43.57541,7.13649,True,1,,,,only 1 ping(s) - not enough data to score reliably
319178900,STARDUST,40.91886,12.97552,True,2,,,,only 2 ping(s) - not enough data to score reliably
319179500,DEFY,43.28784,6.6477,False,14,0.93,False,,
319185200,ALTAIR,43.56478,7.08057,False,4,0.63,False,,
319185400,SPECIAL ONE,39.56356,2.63759,False,11,1.19,False,,
319185500,QUEEN NEFERTITI,39.46054,-0.31658,True,1,,,,only 1 ping(s) - not enough data to score reliably
319187100,SOLAIA,43.78877,7.59885,True,1,,,,only 1 ping(s) - not enough data to score reliably
319187300,GO,39.55993,2.62867,False,4,1.14,False,signal gap of 759s,
319187600,LADY A,40.6956,14.47498,False,5,1.1,False,,
319189200,ASANI,43.5304,7.02741,False,4,1.39,False,signal gap of 922s,
319189500,NOME,41.36978,2.18712,True,1,,,,only 1 ping(s) - not enough data to score reliably
319190400,ALFA,41.37694,2.18673,False,3,0.81,False,,
319191600,WAYFINDER,43.58856,7.13183,False,4,0.86,False,,
319194200,DAGUSHA V,43.55225,7.10618,True,2,,,,only 2 ping(s) - not enough data to score reliably
319195800,MY AURELIA,37.93298,23.64799,False,3,0.52,False,,
319196600,,39.56117,2.62878,True,1,,,,only 1 ping(s) - not enough data to score reliably
319197300,VALQUEST,39.56121,2.62845,False,6,1.1,False,,
319199700,FLORENTIA,43.78912,7.59855,False,3,0.83,False,,
319200400,OUT OF THE BLUE,41.36432,2.18643,False,3,0.5,False,,
319201500,KOKORO,43.52439,6.94756,True,1,,,,only 1 ping(s) - not enough data to score reliably
319202300,DONNA SANTA DUE,43.5452,10.29647,True,2,,,,only 2 ping(s) - not enough data to score reliably
319205600,MY VANISH,41.37991,2.18402,False,17,1.44,False,long stop of 1782s,
319205800,AROHA,41.37918,2.18541,False,5,1.22,False,,
319206600,TOY,43.78823,7.60058,False,3,0.5,False,,
319207800,K2,41.25133,9.43644,False,3,0.32,False,,
319207900,STELLA MI,44.39448,8.9322,False,7,1.09,False,,
319208000,INFINITY,39.56362,2.63654,False,4,1.08,False,,
319211700,,43.15247,7.84552,False,3,0.67,False,,
319211800,AILY,40.69507,13.90985,False,12,0.81,False,,
319212100,E.MOTION+,41.36502,2.18684,False,3,1.61,False,signal gap of 1083s,
319214600,FIFTY,44.05646,9.85043,False,5,1.03,False,,
319219100,COCKTAILS,37.03355,27.42548,False,3,1.01,False,signal gap of 726s,
319220500,ORIZZONTE,43.51548,6.9396,False,16,1.15,False,,
319220900,ALISA,43.81248,10.1907,False,6,1.39,False,,
319221100,ALTA,40.76872,13.68595,False,6,0.75,False,,
319222400,VICTORIOUS,36.57535,28.12294,False,12,0.88,False,,
319223100,PANTERA,44.41656,8.83752,False,3,0.53,False,,
319223300,RAVENGER,39.55977,2.62897,True,2,,,,only 2 ping(s) - not enough data to score reliably
319225300,SEVEN SEAS,41.10952,1.24507,True,1,,,,only 1 ping(s) - not enough data to score reliably
319227000,CHEROKEE,43.22809,6.66606,False,5,0.62,False,,
319227200,MISS. M,36.72045,27.77963,False,5,0.92,False,,
319229100,VERTIGO,39.56352,2.63679,False,3,0.51,False,,
319229200,NEBULA,43.29234,6.66238,True,1,,,,only 1 ping(s) - not enough data to score reliably
319230400,SAKURA,44.39308,8.93957,False,6,0.62,False,,
319234600,SP1,43.04018,6.16536,False,3,1.75,False,signal gap of 1256s,
319236400,ALLURE,39.55208,2.36538,False,4,0.6,False,,
319237700,MOKA,43.74291,7.44518,False,5,0.87,False,,
319239500,AROHA II,39.55477,2.62594,False,3,0.49,False,,
319239800,ENERGY,43.7087,7.36456,False,5,0.86,False,,
319240800,R.M.F.,43.71069,7.35247,False,3,1.07,False,signal gap of 768s,
319242300,KENSHO,43.6513,7.51927,False,11,1.11,False,,
319243200,CINCHONA,39.45921,-0.31545,False,4,1.14,False,signal gap of 736s,
319243300,POLESTAR,43.53045,7.06267,False,3,1.24,False,signal gap of 890s,
319243500,ALMAX SHADOW,44.31051,9.22054,True,2,,,,only 2 ping(s) - not enough data to score reliably
319243800,MISS CANDY,43.85748,10.24025,True,1,,,,only 1 ping(s) - not enough data to score reliably
319246900,EMUNA,36.6464,24.33466,False,6,0.62,False,,
319249000,BRAVELOVE ONE,40.82669,14.22434,False,4,0.64,False,,
319250800,PIACERE,42.37962,11.06372,False,5,1.42,False,signal gap of 722s,
319252100,NEVER SAY NEVER AGAI,43.69658,7.33985,False,5,1.41,False,signal gap of 933s,
319253600,STEFANIA,40.89622,9.66022,True,1,,,,only 1 ping(s) - not enough data to score reliably
319255000,SAHAB IV,37.92903,23.68346,False,6,1.05,False,,
319256100,Y,37.03298,27.42463,False,3,1.89,False,signal gap of 1277s,
319260600,NEVER GIVE UP!,43.58632,7.12451,False,6,1.01,False,,
319262200,FRANCESCA II,43.58556,7.1267,True,2,,,,only 2 ping(s) - not enough data to score reliably
319264900,TAPESTRY,45.78311,13.53538,False,4,1.11,False,signal gap of 723s,
319266300,RIVA ROYALE,44.41578,8.83622,True,1,,,,only 1 ping(s) - not enough data to score reliably
319266400,TAMANYA,43.73594,7.42509,False,5,0.72,False,,
319268600,RENAISSANCE,43.70429,7.34966,False,7,1.06,False,,
319268900,SHALANDA,43.57537,7.13653,True,1,,,,only 1 ping(s) - not enough data to score reliably
319270700,KUMBA V,44.31196,9.31803,True,2,,,,only 2 ping(s) - not enough data to score reliably
319271000,FIREBIRD,40.82458,14.23818,False,3,1.24,False,signal gap of 892s,
319271500,LUMINANCE,43.70815,7.37215,True,1,,,,only 1 ping(s) - not enough data to score reliably
319273400,GO FAST BOAT,43.5474,7.11334,False,6,1.69,False,,
319275100,EAU LA LA,41.38039,2.18444,True,1,,,,only 1 ping(s) - not enough data to score reliably
319276700,FANCY,43.77629,7.51149,False,3,0.56,False,,
319278900,SHADOW,43.70811,7.37149,True,1,,,,only 1 ping(s) - not enough data to score reliably
319280200,ANCORA,43.54426,7.11493,False,5,1.37,False,signal gap of 906s,
319283500,ALTAIR 1,43.56459,7.07484,False,4,0.97,False,,
319284700,COOL BEAUTY II,39.54799,2.38678,False,4,0.87,False,,
319285600,SIRENA,43.69629,7.31983,True,2,,,,only 2 ping(s) - not enough data to score reliably
319287000,TAMTEEN,34.66649,33.0402,False,6,1.04,False,,
319288200,SEXY ME,37.93107,23.68361,False,5,1.23,False,signal gap of 722s,
319288300,MY DRAGON,43.54566,10.29511,False,4,1.14,False,signal gap of 741s,
319288400,VOLPINI 3,43.6829,7.35084,True,2,,,,only 2 ping(s) - not enough data to score reliably
319289600,DARLIN,38.01515,12.49901,False,4,0.84,False,,
319289900,CONFESSA,43.5824,7.13439,False,5,1.14,False,signal gap of 735s,
319290100,SHARKY,43.56381,7.07891,False,4,1.6,False,signal gap of 1068s,
319292500,LITTLE NORA,43.59028,7.1373,False,6,1.06,False,,
319293200,VECTIS,43.72425,7.41586,False,4,0.61,False,,
319294100,KNOT ANOTHER,43.58622,7.12708,False,3,1.61,False,signal gap of 1080s,
319294700,AQUARIUS,39.56353,2.63599,True,2,,,,only 2 ping(s) - not enough data to score reliably
319299300,PAOLITA,43.73481,7.42369,False,4,1.4,False,signal gap of 928s,
319299500,LES CINQ,43.27826,6.62771,True,2,,,,only 2 ping(s) - not enough data to score reliably
319299700,MY PLEIADES,37.12497,25.23583,False,3,0.48,False,,
319303100,S5,39.55891,2.63018,True,1,,,,only 1 ping(s) - not enough data to score reliably
319303300,JUNO'S 7,36.64779,24.3384,False,5,1.36,False,signal gap of 748s,
319303900,THE STAR,38.3528,21.05074,False,8,0.84,False,,
319305100,EROS,44.409,8.92212,False,17,1.4,False,long stop of 1709s,
319305600,PANGEA,43.69971,7.34893,False,5,0.88,False,,
319306200,FAITH,43.27342,6.61944,False,3,1.0,False,,
319307600,CABO,44.41664,8.84011,False,5,1.24,False,signal gap of 725s,
319308600,SOLEMATES,38.86024,1.30449,True,1,,,,only 1 ping(s) - not enough data to score reliably
319312200,GYPZY,43.52293,7.06058,False,3,0.65,False,,
319313500,PERLA LUNAR,36.71672,-4.41393,False,10,1.09,False,,
319313600,CHASING ROMANCE,43.56304,7.0774,True,2,,,,only 2 ping(s) - not enough data to score reliably
319314700,SETE,36.64773,24.33832,False,3,0.5,False,,
319314800,R.DARENBEN,43.54149,7.16998,False,21,0.58,False,,
319314900,ROSE,43.53738,7.05489,False,5,1.12,False,signal gap of 723s,
319315000,TE MANU,40.94797,10.06751,False,9,0.69,False,,
319316000,MAYAN QUEEN IV,39.55632,2.62813,False,4,0.81,False,,
319317600,NOUF,43.73604,7.42504,True,2,,,,only 2 ping(s) - not enough data to score reliably
319318000,CHOPI CHOPI,43.74502,7.44686,False,5,1.25,False,signal gap of 744s,
319319200,RAY,39.5651,2.63048,False,3,0.62,False,,
319319800,TASTY WAVES,43.7347,7.4271,False,4,1.25,False,signal gap of 736s,
319320700,FANTASY,44.41668,8.83838,True,2,,,,only 2 ping(s) - not enough data to score reliably
319322200,NORFOLK STAR,37.74553,23.6809,False,15,1.05,False,,
319322600,XWAVE,44.30241,9.21092,False,7,1.39,False,signal gap of 786s,
319323300,2 IN 1,43.70689,7.35218,True,1,,,,only 1 ping(s) - not enough data to score reliably
319326500,BIG NAAN,41.37866,2.18543,False,4,1.13,False,signal gap of 743s,
319329000,INVICTUS,43.16874,7.83889,False,13,0.58,False,,
319329900,DAGON,41.36627,2.18605,False,4,0.76,False,,
319330700,M/Y METTLE,43.08467,5.93379,False,5,1.0,False,,
319331600,GEMINI,43.71242,7.3676,True,2,,,,only 2 ping(s) - not enough data to score reliably
319331700,MISS LEEN,43.56242,7.1134,False,6,1.25,False,signal gap of 748s,
319337700,GRAYCLIFFS,43.49429,7.0641,False,18,0.89,False,,
319339900,PIACERE IV,39.53381,2.42007,False,3,0.62,False,,
319340300,PAPER MOON,40.71801,14.47301,False,3,0.61,False,,
319340900,DELORES,44.39337,8.9373,False,3,1.03,False,signal gap of 741s,
319341100,NETTO II,44.39342,8.9369,False,3,1.63,False,signal gap of 1094s,
319343200,TT THUNDER,43.55221,7.10963,False,7,1.43,False,,
319343600,BOARDWALK,40.83503,14.25729,False,4,0.62,False,,
319344600,MY MELODY III,41.43403,2.24031,False,5,0.81,False,,
319345900,DAGGER,43.22826,6.67636,False,10,1.53,False,signal gap of 749s,
319348300,VELOCITY,43.5654,7.07872,False,5,0.87,False,,
319348600,PARABOLICA 2,43.2331,6.6956,False,13,0.79,False,,
319350600,PERSEVERANCE,43.54181,10.29675,False,4,0.72,False,,
319352100,QU2,43.58153,7.13745,False,5,0.98,False,,
319353400,MARAVI,40.74965,13.90945,False,10,0.65,False,,
319353800,ALLEGRO,43.5862,7.12825,False,4,1.15,False,signal gap of 741s,
319354400,MARALA,36.17573,14.20379,False,3,0.9,False,,
319355500,SERENITY,37.01664,27.44511,False,3,1.4,False,signal gap of 917s,
319356100,LITTLE BIG NAAN,41.37338,2.19233,False,4,1.36,False,signal gap of 878s,
319356300,PA'LANTE,36.71608,-4.41431,False,3,1.5,False,signal gap of 1081s,
319358500,SUNSHINE,37.9332,23.64828,False,5,1.11,False,,
319358700,ATALANTE,44.3929,8.93949,False,7,0.73,False,,
319358900,ONEIRO,39.56356,2.63717,False,3,0.48,False,,
319360700,,43.23756,6.66643,True,1,,,,only 1 ping(s) - not enough data to score reliably
319361000,AL MIRQAB,37.29304,23.20626,True,1,,,,only 1 ping(s) - not enough data to score reliably
319361600,LADY SARAH,43.54343,10.29795,True,1,,,,only 1 ping(s) - not enough data to score reliably
319362300,JUDE,36.70162,27.67931,True,2,,,,only 2 ping(s) - not enough data to score reliably
319366000,EQUINOX AGNANDOUSSA,37.43615,24.93925,False,5,1.34,False,,
319369000,FELIX,40.92221,12.86,False,11,1.43,False,,
319370000,BAD ROMANCE V,43.56442,7.07989,False,17,1.23,False,,
319382000,DOUBLEHAVEN,41.72703,12.24407,True,2,,,,only 2 ping(s) - not enough data to score reliably
319394000,LADY  MAXINE,42.6167,5.79171,False,8,0.56,False,,
319414500,ASOLARE,41.2324,9.45512,False,3,1.37,False,signal gap of 883s,
319440000,NURJA,39.56648,2.6386,False,3,0.62,False,,
319453000,LIBERTY,43.55474,7.10672,False,4,1.15,False,signal gap of 740s,
319460000,PURE,44.39495,8.9328,True,2,,,,only 2 ping(s) - not enough data to score reliably
319483000,KARTAL YUVASI,37.01518,27.45037,False,10,1.14,False,,
319491000,SIDRA,36.44456,28.22916,False,6,0.84,False,,
319496000,MY LITTLE VIOLET,40.30457,18.80284,False,12,1.63,False,,
319501000,A AND A,43.52425,6.94718,True,1,,,,only 1 ping(s) - not enough data to score reliably
319505000,SEVEN S,37.93226,23.68214,False,4,0.64,False,,
319509000,SY NEW DIMENSION,39.56306,2.63044,False,6,0.89,False,,
319511000,THUNDER,43.5522,7.10948,False,14,1.59,False,,
319512000,SIRAN,43.73594,7.42647,False,3,1.25,False,signal gap of 899s,
319513000,ANNA CHRISTINA,37.93146,23.64988,False,6,1.07,False,,
319560000,S/Y Q,43.54236,7.11366,False,6,0.74,False,,
319573000,NORA,43.55852,7.14428,False,6,0.73,False,,
319586000,AURA,43.46468,6.96319,False,7,1.41,False,,
319597000,C STAR,41.3782,2.18671,False,3,1.5,False,signal gap of 1079s,
319618000,PLAN B,43.7407,7.43912,False,4,0.85,False,,
319629000,MES AMIS,39.53395,2.41667,True,1,,,,only 1 ping(s) - not enough data to score reliably
319648000,BLUE PAPILLON,39.56387,2.63794,False,13,0.87,False,,
319693000,HAMPSHIRE II,43.69496,7.34704,False,3,0.76,False,,
319718000,VAVA,37.93181,23.64712,False,8,0.96,False,,
319719000,M/Y ALDONZA OF,40.78729,13.66961,False,3,1.59,False,signal gap of 991s,
319726000,ATMOSPHERE,44.33143,9.21767,True,1,,,,only 1 ping(s) - not enough data to score reliably
319738000,SPIRIT,41.20178,9.94161,False,14,0.68,False,,
319741000,SKAT,43.69225,7.34622,True,2,,,,only 2 ping(s) - not enough data to score reliably
319762000,STARFIRE,39.55862,2.63029,True,2,,,,only 2 ping(s) - not enough data to score reliably
319769000,IMPROMPTU,39.56196,2.63005,False,3,0.75,False,,
319775000,SARAH,37.92971,23.68169,True,2,,,,only 2 ping(s) - not enough data to score reliably
319788000,APOSTROPHE,36.84038,28.26244,True,2,,,,only 2 ping(s) - not enough data to score reliably
319790000,MP5,43.51156,7.06226,False,5,0.62,False,,
319793000,KAJAK,39.55677,2.62779,False,4,1.14,False,signal gap of 740s,
319801000,M/Y TATOOSH,43.32202,5.35128,False,3,1.89,False,signal gap of 1295s,
319861000,WEDGE TOO,43.73514,7.42374,True,2,,,,only 2 ping(s) - not enough data to score reliably
319882000,RAHAL,43.52405,6.94709,True,1,,,,only 1 ping(s) - not enough data to score reliably
319883000,ARIELA,44.41627,8.83824,True,2,,,,only 2 ping(s) - not enough data to score reliably
319887000,MOONSHADOW,41.37236,2.18708,False,3,0.57,False,,
319891000,LADY KATHRYN V,44.30425,9.21282,True,1,,,,only 1 ping(s) - not enough data to score reliably
